x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X-accel,Y-accel,Z-accel
-0.937958,-0.499634,0.031967,1.063212,44032.71092,2001-01-01 12:13:52.711 +0000,,,,-61.9079558,-28.02965916,1.722938685
-0.878693,-0.288239,0.033279,0.925359,44032.69132,2001-01-01 12:13:52.691 +0000,,,,-71.72622859,-18.14896354,2.060990452
-0.543365,-0.29718,-0.46666,0.775457,44032.67173,2001-01-01 12:13:52.672 +0000,,,,-44.48345369,-22.53404029,-36.99801456
-0.403534,-0.388229,-0.871063,1.035525,44032.65214,2001-01-01 12:13:52.652 +0000,,,,-22.93522593,-22.01876817,-57.26493742
-0.52153,-0.437027,-0.910294,1.136495,44032.63255,2001-01-01 12:13:52.633 +0000,,,,-27.3157162,-22.61513937,-53.22244852
-0.718414,-0.405487,-0.774704,1.131682,44032.61295,2001-01-01 12:13:52.613 +0000,,,,-39.40660251,-20.99611529,-43.20098728
-0.837219,-0.150162,-0.595551,1.038347,44032.59336,2001-01-01 12:13:52.593 +0000,,,,-53.73594596,-8.315063223,-34.99861377
-0.726166,-0.021362,-0.767303,1.056659,44032.57377,2001-01-01 12:13:52.574 +0000,,,,-43.41112955,-1.15840245,-46.56541914
-0.340393,0.00885,-1.17453,1.222893,44032.55418,2001-01-01 12:13:52.554 +0000,,,,-16.16179299,0.41464971,-73.83259735
-0.197159,-0.01767,-1.340988,1.355519,44032.53459,2001-01-01 12:13:52.535 +0000,,,,-8.363283589,-0.746905689,-81.60295534
-0.356995,0.061859,-1.332092,1.380486,44032.51502,2001-01-01 12:13:52.515 +0000,,,,-14.98706644,2.568260266,-74.7842469
-0.540482,0.146591,-1.196899,1.32143,44032.49543,2001-01-01 12:13:52.495 +0000,,,,-24.14284849,6.369137555,-64.92590736
-0.552856,0.198853,-1.170273,1.309477,44032.47584,2001-01-01 12:13:52.476 +0000,,,,-24.97330177,8.734543963,-63.34125363
-0.336548,0.297302,-1.377121,1.448487,44032.45625,2001-01-01 12:13:52.456 +0000,,,,-13.43514012,11.84413416,-71.93965164
-0.184662,0.39064,-1.634583,1.690728,44032.43665,2001-01-01 12:13:52.437 +0000,,,,-6.270377423,13.35880336,-75.19305181
-0.304764,0.505569,-1.602982,1.708225,44032.41706,2001-01-01 12:13:52.417 +0000,,,,-10.27714671,17.21520897,-69.78299209
-0.33577,0.501526,-1.389786,1.515181,44032.39747,2001-01-01 12:13:52.397 +0000,,,,-12.80325052,19.32952012,-66.52595617
-0.180527,0.429535,-1.253555,1.337345,44032.37788,2001-01-01 12:13:52.378 +0000,,,,-7.757992429,18.73460367,-69.61057864
0.069504,0.324707,-1.283188,1.325457,44032.35829,2001-01-01 12:13:52.358 +0000,,,,3.005840632,14.18049537,-75.49132046
0.033127,0.24881,-1.190338,1.216515,44032.33869,2001-01-01 12:13:52.339 +0000,,,,1.560418257,11.80180535,-78.09253328
0.075134,0.197617,-1.009155,1.031063,44032.3191,2001-01-01 12:13:52.319 +0000,,,,4.178870894,11.04986954,-78.16765802
0.250336,0.105042,-0.870468,0.91182,44032.29951,2001-01-01 12:13:52.300 +0000,,,,15.93491847,6.615179198,-72.67837869
0.340363,0.099411,-0.818207,0.891735,44032.27992,2001-01-01 12:13:52.280 +0000,,,,22.43815981,6.400659285,-66.56970368
0.344742,0.124298,-0.670898,0.764462,44032.26032,2001-01-01 12:13:52.260 +0000,,,,26.80533625,9.3575825,-61.35524498
0.388687,0.126434,-0.585953,0.714426,44032.24076,2001-01-01 12:13:52.241 +0000,,,,32.96012267,10.19349057,-55.10216451
0.53447,0.062149,-0.622757,0.823011,44032.22117,2001-01-01 12:13:52.221 +0000,,,,40.49699507,4.330766917,-49.17250013
0.59993,0.029663,-0.568817,0.827254,44032.20158,2001-01-01 12:13:52.202 +0000,,,,46.48605408,2.054906681,-43.44017582
0.580032,0.002701,-0.419998,0.716131,44032.18199,2001-01-01 12:13:52.182 +0000,,,,54.09134625,0.216100688,-35.90779738
0.680527,-0.006729,-0.446823,0.814133,44032.16239,2001-01-01 12:13:52.162 +0000,,,,56.7087665,-0.473568253,-33.28696946
0.766464,0.009857,-0.532455,0.933313,44032.1428,2001-01-01 12:13:52.143 +0000,,,,55.20807295,0.605129473,-34.78510909
0.796341,0.04451,-0.549225,0.968395,44032.12321,2001-01-01 12:13:52.123 +0000,,,,55.31882688,2.634394899,-34.55172283
0.754089,0.098907,-0.540558,0.933079,44032.10362,2001-01-01 12:13:52.104 +0000,,,,53.91781464,6.084824943,-35.40324793
0.760025,0.176498,-0.508575,0.931364,44032.08402,2001-01-01 12:13:52.084 +0000,,,,54.68980249,10.92389498,-33.09673533
0.811737,0.193665,-0.504959,0.975401,44032.06443,2001-01-01 12:13:52.064 +0000,,,,56.32629731,11.45213054,-31.17768783
0.899902,0.211639,-0.571045,1.086604,44032.04484,2001-01-01 12:13:52.045 +0000,,,,55.91211483,11.23135508,-31.7040717
1.002594,0.252945,-0.619553,1.205413,44032.02525,2001-01-01 12:13:52.025 +0000,,,,56.27818171,12.11302585,-30.92899935
1.072586,0.257553,-0.595413,1.253512,44032.00565,2001-01-01 12:13:52.006 +0000,,,,58.83329219,11.85673401,-28.35909437
1.121292,0.238953,-0.508804,1.254303,44031.98606,2001-01-01 12:13:51.986 +0000,,,,63.37468498,10.98235123,-23.93166758
1.087616,0.182312,-0.316574,1.14733,44031.96649,2001-01-01 12:13:51.966 +0000,,,,71.43341042,9.143120915,-16.01699355
0.965652,0.101959,-0.049805,0.972297,44031.9469,2001-01-01 12:13:51.947 +0000,,,,83.29794136,6.019338767,-2.93620984
0.882324,0.012314,0.088425,0.88683,44031.92731,2001-01-01 12:13:51.927 +0000,,,,84.22217057,0.795601694,5.722422492
0.911865,-0.062836,0.039322,0.914873,44031.90771,2001-01-01 12:13:51.908 +0000,,,,85.35264962,-3.938333295,2.463379359
0.948624,-0.145981,-0.032364,0.960336,44031.88812,2001-01-01 12:13:51.888 +0000,,,,81.04253316,-8.743446078,-1.931273722
0.929153,-0.191101,0.047226,0.949777,44031.86853,2001-01-01 12:13:51.869 +0000,,,,78.03821778,-11.60750969,2.850109566
0.760727,-0.258621,0.347229,0.875305,44031.84894,2001-01-01 12:13:51.849 +0000,,,,60.35417759,-17.18536072,23.3717286
0.69574,-0.347687,0.519272,0.935191,44031.82935,2001-01-01 12:13:51.829 +0000,,,,48.06936026,-21.82552735,33.72843164
0.775391,-0.369904,0.480103,0.984153,44031.80975,2001-01-01 12:13:51.810 +0000,,,,51.98743325,-22.07746914,29.19826469
0.936859,-0.396362,0.314499,1.064762,44031.79016,2001-01-01 12:13:51.790 +0000,,,,61.62750425,-21.85470888,17.17974661
0.932846,-0.467667,0.369217,1.106903,44031.77057,2001-01-01 12:13:51.771 +0000,,,,57.43196211,-24.99254067,19.48490201
0.77063,-0.458786,0.692886,1.133334,44031.75098,2001-01-01 12:13:51.751 +0000,,,,42.84107935,-23.87927811,37.68859934
0.613266,-0.465515,1.014938,1.273931,44031.73135,2001-01-01 12:13:51.731 +0000,,,,28.77666974,-21.43320917,52.81594987
0.632599,-0.497208,0.987213,1.273572,44031.71176,2001-01-01 12:13:51.712 +0000,,,,29.78272001,-22.97965091,50.81887076
0.730515,-0.517654,0.857651,1.239832,44031.69217,2001-01-01 12:13:51.692 +0000,,,,36.10060564,-24.67808322,43.76862487
0.691528,-0.539917,0.790131,1.18069,44031.67258,2001-01-01 12:13:51.673 +0000,,,,35.85233809,-27.21234024,42.00622651
0.499191,-0.539307,0.911987,1.171223,44031.65298,2001-01-01 12:13:51.653 +0000,,,,25.22748915,-27.41709946,51.13822788
0.420456,-0.619263,0.998886,1.248216,44031.63339,2001-01-01 12:13:51.633 +0000,,,,19.68480432,-29.74353078,53.15407161
0.366272,-0.690414,1.118118,1.364191,44031.6138,2001-01-01 12:13:51.614 +0000,,,,15.57445964,-30.40427439,55.04681286
0.276031,-0.705078,1.188171,1.408929,44031.59421,2001-01-01 12:13:51.594 +0000,,,,11.2982157,-30.02883386,57.4919097
0.155792,-0.678711,1.089783,1.29327,44031.57462,2001-01-01 12:13:51.575 +0000,,,,6.918862019,-31.65493768,57.42177891
-0.011627,-0.628616,1.060089,1.232511,44031.55502,2001-01-01 12:13:51.555 +0000,,,,-0.540513011,-30.66575871,59.32843184
-0.107849,-0.657288,1.163361,1.340547,44031.53543,2001-01-01 12:13:51.535 +0000,,,,-4.614515881,-29.36116205,60.20689445
-0.141693,-0.674469,1.201691,1.385296,44031.51584,2001-01-01 12:13:51.516 +0000,,,,-5.87068064,-29.1355203,60.16494024
-0.194138,-0.68071,1.037506,1.255975,44031.49625,2001-01-01 12:13:51.496 +0000,,,,-8.891945133,-32.81833412,55.69569543
-0.178635,-0.708374,0.742279,1.041481,44031.47665,2001-01-01 12:13:51.477 +0000,,,,-9.876218703,-42.85617837,45.45624724
-0.146011,-0.623657,0.718445,0.962513,44031.45706,2001-01-01 12:13:51.457 +0000,,,,-8.725326993,-40.38698212,48.28178073
-0.220596,-0.692047,0.984512,1.223461,44031.43747,2001-01-01 12:13:51.437 +0000,,,,-10.38752396,-34.44724729,53.58076969
-0.401016,-0.712341,1.187943,1.44203,44031.41788,2001-01-01 12:13:51.418 +0000,,,,-16.14631458,-29.60282179,55.46689481
-0.524277,-0.637985,0.918671,1.235252,44031.39828,2001-01-01 12:13:51.398 +0000,,,,-25.11453729,-31.09654153,48.04853541
-0.526077,-0.527466,0.516479,0.906492,44031.37869,2001-01-01 12:13:51.379 +0000,,,,-35.47472198,-35.58259924,34.73318866
-0.596802,-0.487564,0.543823,0.943205,44031.3591,2001-01-01 12:13:51.359 +0000,,,,-39.25247044,-31.12607112,35.20962386
-0.70314,-0.466812,0.631119,1.053865,44031.33951,2001-01-01 12:13:51.340 +0000,,,,-41.85144089,-26.29241874,36.78840899
-0.761642,-0.46109,0.353714,0.958028,44031.31992,2001-01-01 12:13:51.320 +0000,,,,-52.65627945,-28.76976264,21.66695457
-0.776794,-0.45636,-0.10231,0.90672,44031.30029,2001-01-01 12:13:51.300 +0000,,,,-58.94893589,-30.21914935,-6.478784591
-0.919647,-0.460892,-0.25882,1.060735,44031.2807,2001-01-01 12:13:51.281 +0000,,,,-60.11071186,-25.75362787,-14.12277455
-1.069077,-0.460861,-0.137985,1.17233,44031.26111,2001-01-01 12:13:51.261 +0000,,,,-65.772706,-23.14848328,-6.759466454
-1.096161,-0.453522,-0.004745,1.186285,44031.24152,2001-01-01 12:13:51.242 +0000,,,,-67.52221981,-22.47648431,-0.229176845
-0.984512,-0.398972,-0.362823,1.122535,44031.22192,2001-01-01 12:13:51.222 +0000,,,,-61.28782501,-20.81923631,-18.85763405
-1.027359,-0.455963,-0.737747,1.344485,44031.20233,2001-01-01 12:13:51.202 +0000,,,,-49.82951184,-19.8242345,-33.27931041
-1.25293,-0.390961,-0.7332,1.503418,44031.18274,2001-01-01 12:13:51.183 +0000,,,,-56.44830972,-15.07291452,-29.18877665
-1.383438,-0.399704,-0.552444,1.542355,44031.16315,2001-01-01 12:13:51.163 +0000,,,,-63.76193141,-15.0197382,-20.9885994
-1.349869,-0.263962,-0.438889,1.443761,44031.14355,2001-01-01 12:13:51.144 +0000,,,,-69.22282821,-10.53460986,-17.69741448
-0.977936,-0.091293,-0.817078,1.277618,44031.12396,2001-01-01 12:13:51.124 +0000,,,,-49.94583938,-4.097595748,-39.75692681
-0.794052,-0.178299,-0.974075,1.269304,44031.10437,2001-01-01 12:13:51.104 +0000,,,,-38.72483809,-8.075041704,-50.1217952
-0.815491,-0.170563,-0.88707,1.216967,44031.08478,2001-01-01 12:13:51.085 +0000,,,,-42.074842,-8.056762676,-46.79578449
-0.673431,-0.047012,-0.863922,1.096395,44031.06519,2001-01-01 12:13:51.065 +0000,,,,-37.89550742,-2.457523803,-51.99587831
-0.417755,0.055878,-1.051636,1.132952,44031.04559,2001-01-01 12:13:51.046 +0000,,,,-21.63740556,2.827016054,-68.16003724
-0.223297,0.104568,-1.284302,1.307757,44031.026,2001-01-01 12:13:51.026 +0000,,,,-9.831319263,4.586256618,-79.13222901
-0.207809,0.172714,-1.313721,1.341222,44031.00641,2001-01-01 12:13:51.006 +0000,,,,-8.913316563,7.39872755,-78.37723086
-0.229752,0.189056,-1.128845,1.167399,44030.98682,2001-01-01 12:13:50.987 +0000,,,,-11.35029353,9.319891506,-75.23401957
-0.165848,0.207474,-0.972778,1.008389,44030.96726,2001-01-01 12:13:50.967 +0000,,,,-9.466348577,11.87329068,-74.72781647
0.105438,0.233932,-1.00209,1.034421,44030.94767,2001-01-01 12:13:50.948 +0000,,,,5.850292747,13.07038717,-75.63740988
0.389679,0.264801,-1.110275,1.206101,44030.92807,2001-01-01 12:13:50.928 +0000,,,,18.84988833,12.68267712,-67.00645567
0.514633,0.308701,-1.146698,1.294241,44030.90848,2001-01-01 12:13:50.908 +0000,,,,23.43029296,13.79914424,-62.37488127
0.523712,0.220505,-1.024078,1.171167,44030.88889,2001-01-01 12:13:50.889 +0000,,,,26.56232414,10.85230715,-60.97499954
0.514679,0.074707,-0.795731,0.950612,44030.8693,2001-01-01 12:13:50.869 +0000,,,,32.78025538,4.507426365,-56.83223225
0.56601,-0.036346,-0.602539,0.827491,44030.84971,2001-01-01 12:13:50.850 +0000,,,,43.15758899,-2.517419825,-46.73165969
0.671692,-0.075958,-0.545074,0.868358,44030.83011,2001-01-01 12:13:50.830 +0000,,,,50.6710232,-5.018255903,-38.88112403
0.778824,-0.100708,-0.529129,0.946935,44030.81052,2001-01-01 12:13:50.811 +0000,,,,55.33262328,-6.105038716,-33.97150594
0.830551,-0.146957,-0.414673,0.939875,44030.79093,2001-01-01 12:13:50.791 +0000,,,,62.08981191,-8.995565948,-26.18048151
0.834229,-0.134048,-0.29628,0.89537,44030.77134,2001-01-01 12:13:50.771 +0000,,,,68.70351645,-8.610253791,-19.32353523
0.893936,-0.096207,-0.196747,0.920373,44030.75174,2001-01-01 12:13:50.752 +0000,,,,76.23399098,-6.000113317,-12.34330163
1.029099,-0.056641,-0.147812,1.041201,44030.73215,2001-01-01 12:13:50.732 +0000,,,,81.25548096,-3.118408795,-8.161444822
1.098663,-0.013229,-0.153091,1.109357,44030.71256,2001-01-01 12:13:50.713 +0000,,,,82.03813017,-0.683264326,-7.932119903
1.038696,0.041519,-0.087692,1.043218,44030.69297,2001-01-01 12:13:50.693 +0000,,,,84.66350405,2.280916096,-4.821925134
0.99646,0.103455,-0.022247,1.002063,44030.67337,2001-01-01 12:13:50.673 +0000,,,,83.93814391,5.925890449,-1.27213945
1.036087,0.187393,0.013992,1.05299,44030.65375,2001-01-01 12:13:50.654 +0000,,,,79.72003855,10.25111743,0.761361519
1.213348,0.189621,-0.020538,1.228248,44030.63416,2001-01-01 12:13:50.634 +0000,,,,81.06659889,8.88103804,-0.958109685
1.299179,0.216293,0.082703,1.319655,44030.61457,2001-01-01 12:13:50.615 +0000,,,,79.8937527,9.433409561,3.593091618
1.24118,0.29129,0.18808,1.288702,44030.59497,2001-01-01 12:13:50.595 +0000,,,,74.39188333,13.0636718,8.392026191
1.278397,0.332092,0.16217,1.330745,44030.57538,2001-01-01 12:13:50.575 +0000,,,,73.87589809,14.45108573,6.999693959
1.307419,0.335922,0.13031,1.356159,44030.55579,2001-01-01 12:13:50.556 +0000,,,,74.59233628,14.3415077,5.513916242
1.3022,0.224365,0.147491,1.329594,44030.5362,2001-01-01 12:13:50.536 +0000,,,,78.34940589,9.714981078,6.3688953
1.189941,0.109421,0.246841,1.22019,44030.51661,2001-01-01 12:13:50.517 +0000,,,,77.21564312,5.144933289,11.67132695
1.094925,-0.028397,0.26944,1.127947,44030.49701,2001-01-01 12:13:50.497 +0000,,,,76.10169052,-1.4426208,13.82023511
0.956116,-0.114334,0.258026,0.996899,44030.47742,2001-01-01 12:13:50.477 +0000,,,,73.55465178,-6.585725563,15.00056967
0.765106,-0.227112,0.358368,0.874868,44030.45783,2001-01-01 12:13:50.458 +0000,,,,60.99039484,-15.04606939,24.18128346
0.701477,-0.348114,0.464417,0.910459,44030.43824,2001-01-01 12:13:50.438 +0000,,,,50.39564758,-22.47931087,30.66987778
0.714569,-0.431351,0.492554,0.969165,44030.41864,2001-01-01 12:13:50.419 +0000,,,,47.50220239,-26.42811239,30.5456573
0.626602,-0.490555,0.560822,0.973548,44030.39905,2001-01-01 12:13:50.399 +0000,,,,40.06283125,-30.25728264,35.17389722
0.416168,-0.522934,0.682541,0.955258,44030.37946,2001-01-01 12:13:50.379 +0000,,,,25.82731638,-33.19066898,45.60301873
0.273254,-0.537949,0.795166,0.998171,44030.35987,2001-01-01 12:13:50.360 +0000,,,,15.8878122,-32.61114086,52.80880623
0.300522,-0.566422,0.854065,1.067976,44030.34028,2001-01-01 12:13:50.340 +0000,,,,16.34340664,-32.0304051,53.10182036
0.360626,-0.635925,0.843689,1.116362,44030.32068,2001-01-01 12:13:50.321 +0000,,,,18.84668729,-34.72518085,49.09085688
0.200516,-0.676315,0.936249,1.17225,44030.30109,2001-01-01 12:13:50.301 +0000,,,,9.849002088,-35.23541988,53.00392055
0.078781,-0.659866,1.001343,1.201798,44030.2815,2001-01-01 12:13:50.281 +0000,,,,3.758584673,-33.30295043,56.4293277
0.12529,-0.681747,0.935516,1.164332,44030.26191,2001-01-01 12:13:50.262 +0000,,,,6.177379641,-35.84021408,53.46365829
0.008591,-0.730026,0.968811,1.213098,44030.24231,2001-01-01 12:13:50.242 +0000,,,,0.405764583,-36.99795786,52.99905431
-0.116013,-0.767624,0.940857,1.219802,44030.22272,2001-01-01 12:13:50.223 +0000,,,,-5.457538266,-38.99864526,50.47250897
-0.170364,-0.757126,0.869629,1.165555,44030.20313,2001-01-01 12:13:50.203 +0000,,,,-8.404780775,-40.51025649,48.25429429
-0.12384,-0.740585,0.84816,1.132775,44030.18354,2001-01-01 12:13:50.184 +0000,,,,-6.276377718,-40.82719125,48.48184605
-0.150497,-0.751419,0.889511,1.1741,44030.16394,2001-01-01 12:13:50.164 +0000,,,,-7.364479688,-39.79152219,49.25406166
-0.300247,-0.776123,0.901978,1.227224,44030.14435,2001-01-01 12:13:50.144 +0000,,,,-14.16146759,-39.2290019,47.30502321
-0.393753,-0.751617,0.823013,1.182083,44030.12476,2001-01-01 12:13:50.125 +0000,,,,-19.4571029,-39.48240348,44.12608647
-0.33931,-0.742355,0.698975,1.074611,44030.10517,2001-01-01 12:13:50.105 +0000,,,,-18.40618982,-43.69449429,40.57514859
-0.288101,-0.75914,0.652618,1.041733,44030.08558,2001-01-01 12:13:50.086 +0000,,,,-16.05497565,-46.77991062,38.79044794
-0.371704,-0.81012,0.740158,1.158573,44030.06598,2001-01-01 12:13:50.066 +0000,,,,-18.71307117,-44.36600559,39.70634161
-0.485886,-0.813858,0.766968,1.219299,44030.04639,2001-01-01 12:13:50.046 +0000,,,,-23.4842025,-41.87288808,38.97813353
-0.461792,-0.812851,0.619156,1.121308,44030.0268,2001-01-01 12:13:50.027 +0000,,,,-24.32004231,-46.46160368,33.51620146
-0.393341,-0.78006,0.499832,1.0065,44030.00721,2001-01-01 12:13:50.007 +0000,,,,-23.00433047,-50.80704206,29.77557252
-0.376328,-0.815765,0.480011,1.01858,44029.98761,2001-01-01 12:13:49.988 +0000,,,,-21.68251909,-53.21463246,28.11578842
-0.410599,-0.811523,0.447617,1.013668,44029.96805,2001-01-01 12:13:49.968 +0000,,,,-23.89505958,-53.18561509,26.20483869
-0.439362,-0.78862,0.299423,0.951112,44029.94846,2001-01-01 12:13:49.948 +0000,,,,-27.51271581,-56.01208658,18.34955618
-0.455673,-0.763794,0.185715,0.908575,44029.92887,2001-01-01 12:13:49.929 +0000,,,,-30.10092565,-57.20883534,11.79451933
-0.546677,-0.758453,0.097641,0.940022,44029.90928,2001-01-01 12:13:49.909 +0000,,,,-35.56019675,-53.78895357,5.962125554
-0.595917,-0.799316,0.033035,0.997554,44029.88969,2001-01-01 12:13:49.890 +0000,,,,-36.6823446,-53.25210004,1.897753697
-0.594101,-0.798355,-0.072968,0.997823,44029.87009,2001-01-01 12:13:49.870 +0000,,,,-36.54094567,-53.13933772,-4.193622565
-0.559738,-0.768311,-0.194946,0.970367,44029.8505,2001-01-01 12:13:49.850 +0000,,,,-35.22797142,-52.35156111,-11.58954813
-0.589523,-0.781693,-0.250565,1.010625,44029.83091,2001-01-01 12:13:49.831 +0000,,,,-35.68473445,-50.66691764,-14.35508884
-0.706741,-0.766815,-0.313675,1.088982,44029.81132,2001-01-01 12:13:49.811 +0000,,,,-40.46570911,-44.76157316,-16.74091678
-0.800674,-0.776199,-0.45108,1.202929,44029.79172,2001-01-01 12:13:49.792 +0000,,,,-41.72867987,-40.18500916,-22.02337929
-0.877213,-0.743958,-0.511032,1.258622,44029.77213,2001-01-01 12:13:49.772 +0000,,,,-44.18384392,-36.2343403,-23.95537123
-0.776474,-0.676971,-0.498962,1.144625,44029.75254,2001-01-01 12:13:49.753 +0000,,,,-42.71607675,-36.25891658,-25.84370491
-0.605988,-0.655334,-0.573929,1.061168,44029.73295,2001-01-01 12:13:49.733 +0000,,,,-34.82398649,-38.13808746,-32.74126534
-0.842117,-0.600128,-0.737869,1.270341,44029.71335,2001-01-01 12:13:49.713 +0000,,,,-41.52191452,-28.191176,-35.50988698
-1.121719,-0.447372,-0.849152,1.476298,44029.69376,2001-01-01 12:13:49.694 +0000,,,,-49.44825084,-17.64007303,-35.11296032
-1.060104,-0.17984,-1.006592,1.472885,44029.67417,2001-01-01 12:13:49.674 +0000,,,,-46.03356362,-7.013344029,-43.1110978
-0.64537,-0.043671,-1.250793,1.408153,44029.65458,2001-01-01 12:13:49.655 +0000,,,,-27.27809749,-1.777197974,-62.65431815
-0.273407,-0.109512,-1.229004,1.263802,44029.63499,2001-01-01 12:13:49.635 +0000,,,,-12.49397358,-4.971075593,-76.52354009
-0.189514,-0.147491,-1.254868,1.277639,44029.61539,2001-01-01 12:13:49.615 +0000,,,,-8.530238318,-6.62901738,-79.16629602
-0.055954,-0.051971,-1.273468,1.275756,44029.5958,2001-01-01 12:13:49.596 +0000,,,,-2.513770361,-2.334728547,-86.56823733
0.188187,0.03125,-1.24501,1.25954,44029.57621,2001-01-01 12:13:49.576 +0000,,,,8.592697362,1.421691253,-81.28872778
0.364532,-0.026901,-1.021606,1.085029,44029.55662,2001-01-01 12:13:49.557 +0000,,,,19.63125934,-1.420674436,-70.31315881
