x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X-accel,Y-accel,Z-accel
0.367279,-0.063965,-0.89183,0.966616,44029.53702,2001-01-01 12:13:49.537 +0000,,,,22.33143958,-3.794273406,-67.31384326
0.380524,-0.001968,-1.031219,1.099189,44029.51743,2001-01-01 12:13:49.517 +0000,,,,20.25423213,-0.102583108,-69.74548665
0.5457,0.038544,-1.134476,1.259488,44029.49784,2001-01-01 12:13:49.498 +0000,,,,25.67534606,1.753691569,-64.25601332
0.593842,0.037186,-0.937515,1.11039,44029.47825,2001-01-01 12:13:49.478 +0000,,,,32.33068767,1.919145294,-57.59825692
0.589828,0.023239,-0.747391,0.952382,44029.45866,2001-01-01 12:13:49.459 +0000,,,,38.26642748,1.398209517,-51.69850041
0.572098,0.057938,-0.709396,0.913179,44029.43906,2001-01-01 12:13:49.439 +0000,,,,38.79168061,3.637659934,-50.97236649
0.653214,0.084976,-0.609085,0.897159,44029.41947,2001-01-01 12:13:49.419 +0000,,,,46.72666171,5.435019305,-42.75808152
0.735977,0.154449,-0.454559,0.878716,44029.39985,2001-01-01 12:13:49.400 +0000,,,,56.88338113,10.12328631,-31.1512839
0.85611,0.186981,-0.474808,0.996658,44029.38026,2001-01-01 12:13:49.380 +0000,,,,59.20224841,10.81321264,-28.45052552
0.922531,0.181686,-0.538177,1.083378,44029.36069,2001-01-01 12:13:49.361 +0000,,,,58.37869492,9.654308124,-29.78576351
0.944077,0.166107,-0.511307,1.086419,44029.3411,2001-01-01 12:13:49.341 +0000,,,,60.34032636,8.794672814,-28.07551602
0.935059,0.232773,-0.394211,1.041115,44029.32151,2001-01-01 12:13:49.322 +0000,,,,63.91361655,12.91941716,-22.24965306
0.850571,0.296265,-0.29512,0.947808,44029.30192,2001-01-01 12:13:49.302 +0000,,,,63.81951075,18.21473234,-18.14188008
0.870758,0.273483,-0.233795,0.942164,44029.28232,2001-01-01 12:13:49.282 +0000,,,,67.5496634,16.87419305,-14.36788157
0.912796,0.246964,-0.156433,0.958467,44029.26273,2001-01-01 12:13:49.263 +0000,,,,72.24138172,14.9315935,-9.393362401
1.055939,0.225159,-0.174438,1.093678,44029.24314,2001-01-01 12:13:49.243 +0000,,,,74.90452132,11.88061687,-9.177679495
1.138641,0.197342,-0.156891,1.166217,44029.22355,2001-01-01 12:13:49.224 +0000,,,,77.51545669,9.742210649,-7.731434831
1.108643,0.167358,0.038834,1.121876,44029.20396,2001-01-01 12:13:49.204 +0000,,,,81.19104409,8.579229608,1.983702867
1.184189,0.104172,0.083801,1.191712,44029.18436,2001-01-01 12:13:49.184 +0000,,,,83.55857012,5.014837829,4.03235745
1.22023,0.028305,0.09169,1.223997,44029.16477,2001-01-01 12:13:49.165 +0000,,,,85.50348581,1.325085926,4.296068084
1.103195,-0.047104,0.146133,1.113828,44029.14518,2001-01-01 12:13:49.145 +0000,,,,82.07675996,-2.423772361,7.538877231
1.00589,-0.138168,0.193085,1.033531,44029.12559,2001-01-01 12:13:49.126 +0000,,,,76.7190989,-7.682607568,10.76729981
0.907211,-0.198547,0.282791,0.970785,44029.10599,2001-01-01 12:13:49.106 +0000,,,,69.14958074,-11.80152603,16.935884
0.795898,-0.241867,0.460297,0.950698,44029.0864,2001-01-01 12:13:49.086 +0000,,,,56.84271687,-14.73862381,28.95794059
0.654846,-0.28804,0.661118,0.974098,44029.06681,2001-01-01 12:13:49.067 +0000,,,,42.24163329,-17.19946559,42.74194354
0.689407,-0.338455,0.693466,1.034761,44029.04722,2001-01-01 12:13:49.047 +0000,,,,41.77814177,-19.09196727,42.08023869
0.692703,-0.32782,0.680908,1.025153,44029.02762,2001-01-01 12:13:49.028 +0000,,,,42.50906248,-18.649415,41.62107409
0.732025,-0.298874,0.67392,1.03892,44029.00803,2001-01-01 12:13:49.008 +0000,,,,44.79740016,-16.71897052,40.44168138
0.546677,-0.347717,0.917816,1.123454,44028.98844,2001-01-01 12:13:48.988 +0000,,,,29.1176017,-18.02952815,54.78153448
0.49472,-0.420731,1.133423,1.306296,44028.96888,2001-01-01 12:13:48.969 +0000,,,,22.2543932,-18.78871854,60.18801418
0.504028,-0.474487,1.154892,1.346461,44028.94929,2001-01-01 12:13:48.949 +0000,,,,21.98323921,-20.6339117,59.06198256
0.441345,-0.474869,1.129898,1.302672,44028.9297,2001-01-01 12:13:48.930 +0000,,,,19.80376114,-21.37893614,60.1543538
0.261322,-0.49968,1.214767,1.339264,44028.9101,2001-01-01 12:13:48.910 +0000,,,,11.25194338,-21.90695734,65.09955137
0.026108,-0.536942,1.266769,1.376115,44028.89051,2001-01-01 12:13:48.891 +0000,,,,1.087095316,-22.9661306,67.00518213
-0.091309,-0.550735,1.176224,1.301979,44028.87092,2001-01-01 12:13:48.871 +0000,,,,-4.021507641,-25.02403341,64.61030712
-0.11174,-0.514893,1.136932,1.253082,44028.85133,2001-01-01 12:13:48.851 +0000,,,,-5.115981815,-24.26146078,65.13600314
-0.116745,-0.554291,1.207901,1.334126,44028.83174,2001-01-01 12:13:48.832 +0000,,,,-5.020186367,-24.54899337,64.87550532
-0.133087,-0.595505,1.202911,1.348827,44028.81214,2001-01-01 12:13:48.812 +0000,,,,-5.662514913,-26.19953444,63.1028892
-0.189636,-0.606934,1.059036,1.235268,44028.79255,2001-01-01 12:13:48.793 +0000,,,,-8.830858688,-29.42854751,59.01840899
-0.260803,-0.613739,0.842682,1.074619,44028.77296,2001-01-01 12:13:48.773 +0000,,,,-14.04556083,-34.82852052,51.64378644
-0.368164,-0.655533,0.776779,1.081043,44028.75337,2001-01-01 12:13:48.753 +0000,,,,-19.91122251,-37.32889004,45.93455973
-0.463394,-0.639313,0.821609,1.139516,44028.7338,2001-01-01 12:13:48.734 +0000,,,,-23.99510932,-34.12769143,46.13841426
-0.533722,-0.584793,0.79837,1.124383,44028.71421,2001-01-01 12:13:48.714 +0000,,,,-28.33851577,-31.33904988,45.23912855
-0.551498,-0.610764,0.579468,1.006462,44028.69462,2001-01-01 12:13:48.695 +0000,,,,-33.22697262,-37.36154785,35.15199661
-0.543915,-0.662857,0.455704,0.971025,44028.67503,2001-01-01 12:13:48.675 +0000,,,,-34.06585095,-43.05001942,27.9890074
-0.584396,-0.642517,0.475906,0.990371,44028.65544,2001-01-01 12:13:48.655 +0000,,,,-36.16256442,-40.44850952,28.72024548
-0.658035,-0.567978,0.41011,0.961145,44028.63584,2001-01-01 12:13:48.636 +0000,,,,-43.20704406,-36.22367639,25.25762531
-0.678757,-0.604492,0.096283,0.913998,44028.61625,2001-01-01 12:13:48.616 +0000,,,,-47.95544805,-41.40454548,6.046911385
-0.708633,-0.687103,-0.086517,0.990837,44028.59666,2001-01-01 12:13:48.597 +0000,,,,-45.65851104,-43.90444209,-5.009283634
-0.752777,-0.8022,0.056793,1.101555,44028.57707,2001-01-01 12:13:48.577 +0000,,,,-43.10807467,-46.73932031,2.955315421
-0.755188,-0.853836,0.242142,1.165323,44028.55747,2001-01-01 12:13:48.557 +0000,,,,-40.39477159,-47.11350545,11.99284925
-0.719849,-0.751892,0.115707,1.047336,44028.53788,2001-01-01 12:13:48.538 +0000,,,,-43.41789715,-45.88212926,6.342839951
-0.745789,-0.723816,-0.273834,1.074754,44028.51829,2001-01-01 12:13:48.518 +0000,,,,-43.94090661,-42.33555875,-14.76100224
-0.839386,-0.765549,-0.481796,1.234002,44028.4987,2001-01-01 12:13:48.499 +0000,,,,-42.86039436,-38.34381273,-22.98148563
-0.891083,-0.803024,-0.292099,1.234584,44028.4791,2001-01-01 12:13:48.479 +0000,,,,-46.20061675,-40.57484704,-13.6857827
-0.788803,-0.688461,-0.124176,1.054329,44028.45951,2001-01-01 12:13:48.460 +0000,,,,-48.4309687,-40.76706466,-6.763844193
-0.482468,-0.667648,-0.3573,0.897882,44028.43992,2001-01-01 12:13:48.440 +0000,,,,-32.50274145,-48.03734631,-23.44923475
-0.538284,-0.770584,-0.561676,1.095002,44028.42033,2001-01-01 12:13:48.420 +0000,,,,-29.44466031,-44.72690713,-30.86020847
-0.726501,-0.820831,-0.551163,1.226927,44028.40074,2001-01-01 12:13:48.401 +0000,,,,-36.30837533,-41.99102362,-26.69381947
-0.931213,-0.743942,-0.217712,1.211613,44028.38114,2001-01-01 12:13:48.381 +0000,,,,-50.2259205,-37.87999408,-10.35157287
-0.902985,-0.587708,-0.113037,1.083309,44028.36155,2001-01-01 12:13:48.362 +0000,,,,-56.46440674,-32.85477322,-5.989379922
-0.475266,-0.485031,-0.637222,0.931228,44028.34196,2001-01-01 12:13:48.342 +0000,,,,-30.68815008,-31.38936775,-43.17914722
-0.34549,-0.548004,-0.983154,1.177397,44028.32237,2001-01-01 12:13:48.322 +0000,,,,-17.06374431,-27.73850306,-56.61827749
-0.439682,-0.518387,-1.045105,1.246712,44028.30277,2001-01-01 12:13:48.303 +0000,,,,-20.65091915,-24.56992504,-56.95991409
-0.574341,-0.433075,-0.750473,1.039534,44028.28318,2001-01-01 12:13:48.283 +0000,,,,-33.53858637,-24.6204244,-46.21422409
-0.554108,-0.333923,-0.570984,0.86288,44028.26359,2001-01-01 12:13:48.264 +0000,,,,-39.95312518,-22.76710946,-41.43106165
-0.262833,-0.157104,-1.000427,1.04624,44028.24397,2001-01-01 12:13:48.244 +0000,,,,-14.54953189,-8.636236757,-72.98188221
-0.061462,-0.092712,-1.254349,1.259271,44028.22437,2001-01-01 12:13:48.224 +0000,,,,-2.797580296,-4.222137461,-84.93232583
-0.03688,-0.069336,-1.203796,1.206355,44028.20478,2001-01-01 12:13:48.205 +0000,,,,-1.751887002,-3.294926192,-86.26738494
-0.081497,-0.054886,-0.94165,0.946763,44028.18519,2001-01-01 12:13:48.185 +0000,,,,-4.938113602,-3.323432039,-84.04306105
-0.030151,0.00824,-0.759735,0.760378,44028.1656,2001-01-01 12:13:48.166 +0000,,,,-2.272526009,0.620910464,-87.64409217
0.21698,0.047058,-0.862274,0.8904,44028.14601,2001-01-01 12:13:48.146 +0000,,,,14.10433417,3.02951839,-75.5607395
0.542557,0.02858,-1.008636,1.145658,44028.12641,2001-01-01 12:13:48.126 +0000,,,,28.26673257,1.429470025,-61.69054721
0.621277,-0.01152,-0.941071,1.127711,44028.10682,2001-01-01 12:13:48.107 +0000,,,,33.43005311,-0.585308453,-56.56344658
0.598755,-0.031372,-0.748016,0.958655,44028.08723,2001-01-01 12:13:48.087 +0000,,,,38.65122774,-1.875339862,-51.2858915
0.615936,-0.005524,-0.610809,0.867465,44028.06764,2001-01-01 12:13:48.068 +0000,,,,45.23828719,-0.364860919,-44.75939085
0.712967,0.078613,-0.671844,0.98279,44028.04804,2001-01-01 12:13:48.048 +0000,,,,46.50646129,4.587968958,-43.12630104
0.823212,0.152878,-0.69841,1.090333,44028.02845,2001-01-01 12:13:48.028 +0000,,,,49.02621452,8.060125732,-39.83264955
0.870331,0.143723,-0.563309,1.046637,44028.00886,2001-01-01 12:13:48.009 +0000,,,,56.25827799,7.892728597,-32.56176569
0.90802,0.164078,-0.452454,1.027685,44027.98927,2001-01-01 12:13:47.989 +0000,,,,62.07466758,9.187038278,-26.12080623
0.982773,0.223434,-0.390518,1.080865,44027.96967,2001-01-01 12:13:47.970 +0000,,,,65.40143069,11.93007072,-21.18013272
1.051117,0.287888,-0.345566,1.143303,44027.95011,2001-01-01 12:13:47.950 +0000,,,,66.83393743,14.58427248,-17.59293027
1.089691,0.308029,-0.294617,1.170089,44027.93052,2001-01-01 12:13:47.931 +0000,,,,68.63668565,15.26315382,-14.58347952
1.088257,0.354828,-0.243195,1.170192,44027.91092,2001-01-01 12:13:47.911 +0000,,,,68.43190734,17.65122488,-11.99491153
1.050446,0.442322,-0.205063,1.158074,44027.89133,2001-01-01 12:13:47.891 +0000,,,,65.10253006,22.45428052,-10.19928084
1.084808,0.435593,-0.245087,1.194411,44027.87174,2001-01-01 12:13:47.872 +0000,,,,65.2628295,21.38867663,-11.84090794
1.147095,0.375122,-0.192276,1.222094,44027.85215,2001-01-01 12:13:47.852 +0000,,,,69.82287784,17.875533,-9.052142132
1.266983,0.351471,-0.151886,1.323574,44027.83255,2001-01-01 12:13:47.833 +0000,,,,73.18505476,15.39945816,-6.589464013
1.314835,0.336319,-0.072357,1.359094,44027.81296,2001-01-01 12:13:47.813 +0000,,,,75.33775966,14.32715228,-3.051820621
1.281601,0.321136,0.025879,1.321476,44027.79337,2001-01-01 12:13:47.793 +0000,,,,75.88902041,14.06444416,1.122118104
1.188278,0.281952,0.169601,1.232991,44027.77378,2001-01-01 12:13:47.774 +0000,,,,74.5227314,13.21897383,7.906247028
1.071808,0.209229,0.285172,1.128659,44027.75418,2001-01-01 12:13:47.754 +0000,,,,71.7372114,10.6831903,14.63523034
1.049149,0.107788,0.264572,1.08735,44027.73459,2001-01-01 12:13:47.735 +0000,,,,74.76752308,5.689020597,14.08246294
1.111633,0.00087,0.21965,1.133126,44027.715,2001-01-01 12:13:47.715 +0000,,,,78.82269586,0.043990985,11.17721687
1.153915,-0.034363,0.199417,1.171524,44027.69541,2001-01-01 12:13:47.695 +0000,,,,80.05347964,-1.680834398,9.800622421
1.115997,-0.050583,0.311295,1.159704,44027.67582,2001-01-01 12:13:47.676 +0000,,,,74.21984515,-2.499873341,15.5706465
1.007294,-0.038284,0.499969,1.1252,44027.65622,2001-01-01 12:13:47.656 +0000,,,,63.53580352,-1.94981726,26.38097645
1.014877,-0.046738,0.528778,1.145324,44027.63663,2001-01-01 12:13:47.637 +0000,,,,62.3878244,-2.33875753,27.49585292
1.001892,-0.061081,0.515518,1.128396,44027.61704,2001-01-01 12:13:47.617 +0000,,,,62.60935583,-3.10298448,27.18462045
0.992996,-0.050919,0.522736,1.123337,44027.59745,2001-01-01 12:13:47.597 +0000,,,,62.12498233,-2.598012001,27.73235649
0.919571,-0.074631,0.587509,1.093777,44027.57785,2001-01-01 12:13:47.578 +0000,,,,57.21729966,-3.912468048,32.48902108
0.910339,-0.111465,0.697189,1.152048,44027.55826,2001-01-01 12:13:47.558 +0000,,,,52.20346486,-5.552270386,37.2413425
0.948792,-0.138641,0.805435,1.252259,44027.53867,2001-01-01 12:13:47.539 +0000,,,,49.25871223,-6.356401417,40.02976919
0.949265,-0.167572,0.905777,1.32273,44027.51908,2001-01-01 12:13:47.519 +0000,,,,45.86125698,-7.278154474,43.21816006
0.868164,-0.214676,1.02211,1.358125,44027.49948,2001-01-01 12:13:47.499 +0000,,,,39.73496428,-9.094769929,48.81515309
0.647949,-0.249496,1.096024,1.297441,44027.47989,2001-01-01 12:13:47.480 +0000,,,,29.96065186,-11.08694918,57.64600199
0.37468,-0.312363,1.06279,1.169392,44027.4603,2001-01-01 12:13:47.460 +0000,,,,18.68746429,-15.49270423,65.34548072
0.206223,-0.387405,0.879257,0.982702,44027.44071,2001-01-01 12:13:47.441 +0000,,,,12.11373889,-23.21760162,63.4742861
0.205246,-0.42923,0.694077,0.841491,44027.42112,2001-01-01 12:13:47.421 +0000,,,,14.11728126,-30.66933671,55.57004836
0.081924,-0.420456,0.648056,0.776834,44027.40152,2001-01-01 12:13:47.402 +0000,,,,6.05360057,-32.76828972,56.53542652
-0.183243,-0.553345,0.613281,0.846098,44027.38193,2001-01-01 12:13:47.382 +0000,,,,-12.50789499,-40.84357659,46.45506192
-0.449631,-0.516602,0.358292,0.772928,44027.36234,2001-01-01 12:13:47.362 +0000,,,,-35.57187432,-41.94134833,27.61649558
-0.36557,-0.489441,-0.117966,0.622181,44027.34275,2001-01-01 12:13:47.343 +0000,,,,-35.98416358,-51.87382224,-10.92947704
-0.641907,-0.448242,-0.431198,0.89381,44027.32315,2001-01-01 12:13:47.323 +0000,,,,-45.90351757,-30.09899575,-28.8440109
-0.973145,-0.585907,-0.600403,1.284827,44027.30356,2001-01-01 12:13:47.304 +0000,,,,-49.2366535,-27.13057835,-27.85933085
-1.147736,-0.528793,-0.623138,1.408979,44027.28397,2001-01-01 12:13:47.284 +0000,,,,-54.54656649,-22.04300104,-26.24830761
-1.027969,-0.551926,-0.811279,1.421097,44027.26438,2001-01-01 12:13:47.264 +0000,,,,-46.33284729,-22.85375429,-34.81177353
-0.964157,-0.585236,-0.885742,1.434099,44027.24479,2001-01-01 12:13:47.245 +0000,,,,-42.2455051,-24.08467655,-38.14325489
-1.085754,-0.622055,-1.000549,1.602159,44027.22519,2001-01-01 12:13:47.225 +0000,,,,-42.66276637,-22.84630878,-38.64553992
-1.176163,-0.645645,-1.009293,1.678954,44027.2056,2001-01-01 12:13:47.206 +0000,,,,-44.46977138,-22.61591529,-36.95184939
-0.98558,-0.660965,-1.031708,1.572471,44027.18601,2001-01-01 12:13:47.186 +0000,,,,-38.81233875,-24.85576108,-41.00359312
-0.69574,-0.668839,-1.090027,1.45587,44027.16642,2001-01-01 12:13:47.166 +0000,,,,-28.54742098,-27.34893569,-48.47889318
-0.513428,-0.685425,-1.071472,1.371666,44027.14682,2001-01-01 12:13:47.147 +0000,,,,-21.9816576,-29.98032015,-51.36565546
-0.42807,-0.692688,-0.859589,1.184041,44027.12723,2001-01-01 12:13:47.127 +0000,,,,-21.19437257,-35.80441243,-46.55034171
-0.395752,-0.77066,-0.603577,1.055861,44027.10764,2001-01-01 12:13:47.108 +0000,,,,-22.01285595,-46.87700588,-34.86498718
-0.338379,-0.843262,-0.47049,1.023206,44027.08805,2001-01-01 12:13:47.088 +0000,,,,-19.31153774,-55.50104367,-27.37543592
-0.335327,-0.781204,-0.513641,0.993253,44027.06845,2001-01-01 12:13:47.068 +0000,,,,-19.73101992,-51.86062727,-31.13994918
-0.377213,-0.635803,-0.66597,0.995013,44027.04886,2001-01-01 12:13:47.049 +0000,,,,,,
-0.463791,-0.518738,-0.697418,0.985182,44027.02927,2001-01-01 12:13:47.029 +0000,,,,,,
-0.505585,-0.487762,-0.630722,0.944107,44027.00968,2001-01-01 12:13:47.010 +0000,,,,,,
-0.448532,-0.5233,-0.542709,0.877244,44026.99005,2001-01-01 12:13:46.990 +0000,,,,,,
-0.466568,-0.537659,-0.416733,0.824881,44026.97046,2001-01-01 12:13:46.970 +0000,,,,,,
-0.419464,-0.574768,-0.2285,0.747343,44026.95092,2001-01-01 12:13:46.951 +0000,,,,,,
-0.25827,-0.580994,-0.196762,0.665562,44026.93133,2001-01-01 12:13:46.931 +0000,,,,,,
-0.18074,-0.627716,-0.282532,0.711701,44026.91173,2001-01-01 12:13:46.912 +0000,,,,,,
-0.215408,-0.711685,-0.296967,0.800678,44026.89214,2001-01-01 12:13:46.892 +0000,,,,,,
-0.302185,-0.764069,-0.319,0.881407,44026.87255,2001-01-01 12:13:46.873 +0000,,,,,,
-0.461487,-0.787369,-0.227386,0.940545,44026.85296,2001-01-01 12:13:46.853 +0000,,,,,,
-0.448807,-0.739487,-0.247147,0.899639,44026.83337,2001-01-01 12:13:46.833 +0000,,,,,,
-0.091507,-0.742767,-0.315079,0.812005,44026.81377,2001-01-01 12:13:46.814 +0000,,,,,,
0.028473,-0.76799,-0.306519,0.827389,44026.79418,2001-01-01 12:13:46.794 +0000,,,,,,
0.118942,-0.747421,-0.17688,0.777221,44026.77459,2001-01-01 12:13:46.775 +0000,,,,,,
0.190201,-0.71051,-0.076401,0.739485,44026.755,2001-01-01 12:13:46.755 +0000,,,,,,
0.221924,-0.642609,-0.112839,0.689151,44026.7354,2001-01-01 12:13:46.735 +0000,,,,,,
0.146606,-0.589752,-0.347504,0.700043,44026.71581,2001-01-01 12:13:46.716 +0000,,,,,,
0.075043,-0.516479,-0.559723,0.765292,44026.69622,2001-01-01 12:13:46.696 +0000,,,,,,
-0.09436,-0.416656,-0.765823,0.876922,44026.67663,2001-01-01 12:13:46.677 +0000,,,,,,
-0.327911,-0.360001,-0.921875,1.042583,44026.65703,2001-01-01 12:13:46.657 +0000,,,,,,
-0.45256,-0.328186,-1.062836,1.20089,44026.63744,2001-01-01 12:13:46.637 +0000,,,,,,
-0.384232,-0.289886,-1.174881,1.269651,44026.61785,2001-01-01 12:13:46.618 +0000,,,,,,
-0.349976,-0.215103,-1.252731,1.318366,44026.59826,2001-01-01 12:13:46.598 +0000,,,,,,
-0.374283,-0.158051,-1.292435,1.35479,44026.57867,2001-01-01 12:13:46.579 +0000,,,,,,
-0.346878,-0.10022,-1.305847,1.354845,44026.55907,2001-01-01 12:13:46.559 +0000,,,,,,
-0.38414,-0.073547,-1.298538,1.356162,44026.53948,2001-01-01 12:13:46.539 +0000,,,,,,
-0.50824,-0.05928,-1.284561,1.382722,44026.51989,2001-01-01 12:13:46.520 +0000,,,,,,
-0.544891,-0.097244,-1.333221,1.443552,44026.5003,2001-01-01 12:13:46.500 +0000,,,,,,
-0.529266,-0.094513,-1.345306,1.44876,44026.4807,2001-01-01 12:13:46.481 +0000,,,,,,
-0.548965,-0.067215,-1.332977,1.44316,44026.46111,2001-01-01 12:13:46.461 +0000,,,,,,
-0.6492,-0.075974,-1.280823,1.437964,44026.44152,2001-01-01 12:13:46.442 +0000,,,,,,
-0.76062,-0.111359,-1.24086,1.459684,44026.42193,2001-01-01 12:13:46.422 +0000,,,,,,
-0.752335,-0.141068,-1.229446,1.448256,44026.4023,2001-01-01 12:13:46.402 +0000,,,,,,
-0.678329,-0.145447,-1.248108,1.427956,44026.38271,2001-01-01 12:13:46.383 +0000,,,,,,
-0.616058,-0.133575,-1.239182,1.390303,44026.36312,2001-01-01 12:13:46.363 +0000,,,,,,
-0.554718,-0.14502,-1.194397,1.324887,44026.34353,2001-01-01 12:13:46.344 +0000,,,,,,
-0.560867,-0.157486,-1.048828,1.199756,44026.32394,2001-01-01 12:13:46.324 +0000,,,,,,
-0.46167,-0.193069,-1.000916,1.119038,44026.30434,2001-01-01 12:13:46.304 +0000,,,,,,
-0.348984,-0.169449,-0.974701,1.049068,44026.28475,2001-01-01 12:13:46.285 +0000,,,,,,
-0.303177,-0.149124,-0.989822,1.045898,44026.26516,2001-01-01 12:13:46.265 +0000,,,,,,
-0.297272,-0.126343,-1.040344,1.089334,44026.24557,2001-01-01 12:13:46.246 +0000,,,,,,
-0.238495,-0.135849,-1.047562,1.082922,44026.22597,2001-01-01 12:13:46.226 +0000,,,,,,
-0.182434,-0.191315,-1.053604,1.086262,44026.20638,2001-01-01 12:13:46.206 +0000,,,,,,
-0.17746,-0.178207,-1.01561,1.046285,44026.18679,2001-01-01 12:13:46.187 +0000,,,,,,
-0.144089,-0.175873,-1.002975,1.028422,44026.1672,2001-01-01 12:13:46.167 +0000,,,,,,
-0.110535,-0.159607,-1.011963,1.030418,44026.14761,2001-01-01 12:13:46.148 +0000,,,,,,
-0.092972,-0.139374,-1.002609,1.016511,44026.12801,2001-01-01 12:13:46.128 +0000,,,,,,
-0.1035,-0.142609,-0.983673,0.999331,44026.10842,2001-01-01 12:13:46.108 +0000,,,,,,
-0.095612,-0.138855,-0.995926,1.010094,44026.08883,2001-01-01 12:13:46.089 +0000,,,,,,
